Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-09-29 00:00:00+05:30,11.430000305175781,11.729999542236328,10.619999885559082,11.369999885559082,0,0.0,0.0
2025-09-30 00:00:00+05:30,11.369999885559082,11.789999961853027,10.930000305175781,11.069999694824219,0,0.0,0.0
2025-10-01 00:00:00+05:30,11.069999694824219,11.260000228881836,10.149999618530273,10.289999961853027,0,0.0,0.0
2025-10-03 00:00:00+05:30,10.289999961853027,10.619999885559082,9.949999809265137,10.0600004196167,0,0.0,0.0
2025-10-06 00:00:00+05:30,10.0600004196167,10.539999961853027,9.65999984741211,10.1899995803833,0,0.0,0.0
2025-10-07 00:00:00+05:30,10.1899995803833,10.449999809265137,10.0,10.050000190734863,0,0.0,0.0
2025-10-08 00:00:00+05:30,10.050000190734863,10.520000457763672,9.6899995803833,10.3100004196167,0,0.0,0.0
2025-10-09 00:00:00+05:30,10.3100004196167,10.569999694824219,10.0,10.119999885559082,0,0.0,0.0
2025-10-10 00:00:00+05:30,10.119999885559082,10.34000015258789,9.710000038146973,10.100000381469727,0,0.0,0.0
2025-10-13 00:00:00+05:30,10.100000381469727,11.260000228881836,9.779999732971191,11.010000228881836,0,0.0,0.0
2025-10-14 00:00:00+05:30,11.010000228881836,11.670000076293945,10.010000228881836,11.15999984741211,0,0.0,0.0
2025-10-15 00:00:00+05:30,11.15999984741211,11.15999984741211,10.430000305175781,10.529999732971191,0,0.0,0.0
2025-10-16 00:00:00+05:30,10.529999732971191,11.0600004196167,10.380000114440918,10.869999885559082,0,0.0,0.0
2025-10-17 00:00:00+05:30,10.869999885559082,11.8100004196167,9.779999732971191,11.630000114440918,0,0.0,0.0
2025-10-20 00:00:00+05:30,11.630000114440918,11.880000114440918,10.670000076293945,11.359999656677246,0,0.0,0.0
2025-10-21 00:00:00+05:30,11.359999656677246,11.600000381469727,10.699999809265137,11.300000190734863,0,0.0,0.0
2025-10-23 00:00:00+05:30,11.300000190734863,12.050000190734863,10.739999771118164,11.729999542236328,0,0.0,0.0
2025-10-24 00:00:00+05:30,11.729999542236328,11.9399995803833,11.4399995803833,11.59000015258789,0,0.0,0.0
2025-10-27 00:00:00+05:30,11.59000015258789,12.729999542236328,11.279999732971191,11.859999656677246,0,0.0,0.0
2025-10-28 00:00:00+05:30,11.857500076293945,12.635000228881836,10.704999923706055,11.952500343322754,0,0.0,0.0
